98070;96;96;96;96
12020;96;96;96;96
22030;96;96;96;96
86031;96;96;96;96
85010;96;96;96;96
42035;96;96;96;96
84040;96;96;96;96
53024;96;96;96;96
12070;96;96;96;96
84020;96;96;96;96
55032;96;96;96;96
10080;96;96;96;96
56041;96;96;96;96
86090;96;96;96;96
86090;96;96;96;96
39040;96;96;96;96
85031;96;96;96;96
88834;96;96;96;96
92025;96;96;96;96
67020;96;96;96;96
67024;96;96;96;96
86080;96;96;96;96
83040;96;96;96;96
40035;96;96;96;96
55033;96;96;96;96
95012;96;96;96;96
22023;96;96;96;96
53023;96;96;96;96
66033;96;96;96;96
23012;96;96;96;96
24020;96;96;96;96
87040;96;96;96;96
85030;96;96;96;96
87070;96;96;96;96
58055;96;96;96;96
23010;96;96;96;96
28825;96;96;96;96
10020;96;96;96;96
38033;96;96;96;96
28010;96;96;96;96
19020;96;96;96;96
38011;96;96;96;96
22010;96;96;96;96
38010;96;96;96;96
38073;96;96;96;96
38022;96;96;96;96
57038;96;96;96;96
42010;96;96;96;96
57034;96;96;96;96
23010;96;96;96;96
71035;96;96;96;96
87053;96;96;96;96
87050;96;96;96;96
84040;96;96;96;96
12020;96;96;96;96
53040;96;96;96;96
13024;96;96;96;96
38034;96;96;96;96
88067;96;96;96;96
32020;96;96;96;96
38040;96;96;96;96
84051;96;96;96;96
88067;96;96;96;96
94010;96;96;96;96
28875;96;96;96;96
94010;96;96;96;96
22020;96;96;96;96
84052;96;96;96;96
86012;96;96;96;96
86010;96;96;96;96
87070;96;96;96;96
67044;96;96;96;96
23016;96;96;96;96
33020;96;96;96;96
88833;96;96;96;96
10070;96;96;96;96
10080;96;96;96;96
24020;96;96;96;96
29020;96;96;96;96
87044;96;96;96;96
64037;96;96;96;96
42010;96;96;96;96
42037;96;96;96;96
06041;96;96;96;96
37020;96;96;96;96
85030;96;96;96;96
88050;96;96;96;96
00020;96;96;96;96
42032;96;96;96;96
12010;96;96;96;96
13025;96;96;96;96
25040;96;96;96;96
87010;96;96;96;96
87040;96;96;96;96
10054;96;96;96;96
28891;96;96;96;96
98033;96;96;96;96
18022;96;96;96;96
32030;96;96;96;96
84010;96;96;96;96
25040;96;96;96;96
53040;96;96;96;96
11020;96;96;96;96
11020;96;96;96;96
11020;96;96;96;96
11024;96;96;96;96
07040;96;96;96;96
10070;96;96;96;96
53042;96;96;96;96
88064;96;96;96;96
85032;96;96;96;96
86097;96;96;96;96
23022;96;96;96;96
39030;96;96;96;96
32010;96;96;96;96
23023;96;96;96;96
10050;96;96;96;96
52010;96;96;96;96
23030;96;96;96;96
90033;96;96;96;96
53012;96;96;96;96
52010;96;96;96;96
42026;96;96;96;96
32040;96;96;96;96
88040;96;96;96;96
84053;96;96;96;96
00020;96;96;96;96
12060;96;96;96;96
25050;96;96;96;96
38082;96;96;96;96
90023;96;96;96;96
33080;96;96;96;96
38060;96;96;96;96
00020;96;96;96;96
62011;96;96;96;96
58044;96;96;96;96
23010;96;96;96;96
42039;96;96;96;96
10080;96;96;96;96
38050;96;96;96;96
82016;96;96;96;96
38020;96;96;96;96
12050;96;96;96;96
06010;96;96;96;96
02015;96;96;96;96
02010;96;96;96;96
22030;96;96;96;96
38045;96;96;96;96
13010;96;96;96;96
22100;96;96;96;96
67050;96;96;96;96
86030;96;96;96;96
66040;96;96;96;96
86094;96;96;96;96
65010;96;96;96;96
67030;96;96;96;96
64010;96;96;96;96
58045;96;96;96;96
66010;96;96;96;96
67054;96;96;96;96
23010;96;96;96;96
33080;96;96;96;96
33090;96;96;96;96
12060;96;96;96;96
10050;96;96;96;96
38020;96;96;96;96
24023;96;96;96;96
10070;96;96;96;96
10050;96;96;96;96
14023;96;96;96;96
67030;96;96;96;96
54014;96;96;96;96
11012;96;96;96;96
28010;96;96;96;96
24020;96;96;96;96
29020;96;96;96;96
42037;96;96;96;96
02022;96;96;96;96
67040;96;96;96;96
06050;96;96;96;96
86020;96;96;96;96
02020;96;96;96;96
03030;96;96;96;96
82024;96;96;96;96
32020;96;96;96;96
64042;96;96;96;96
66010;96;96;96;96
66040;96;96;96;96
02020;96;96;96;96
67050;96;96;96;96
03010;96;96;96;96
67020;96;96;96;96
10080;96;96;96;96
90016;96;96;96;96
86044;96;96;96;96
02010;96;96;96;96
84020;96;96;96;96
25060;96;96;96;96
75021;96;96;96;96
23010;96;96;96;96
87050;96;96;96;96
54015;96;96;96;96
33023;96;96;96;96
32040;96;96;96;96
38020;96;96;96;96
86070;96;96;96;96
84010;96;96;96;96
02020;96;96;96;96
36062;96;96;96;96
10055;96;96;96;96
02040;96;96;96;96
88040;96;96;96;96
90030;96;96;96;96
84020;96;96;96;96
83040;96;96;96;96
27010;96;96;96;96
38010;96;96;96;96
55025;96;96;96;96
10070;96;96;96;96
90034;96;96;96;96
84020;96;96;96;96
85012;96;96;96;96
24030;96;96;96;96
24017;96;96;96;96
19018;96;96;96;96
43021;96;96;96;96
22010;96;96;96;96
23819;96;96;96;96
25040;96;96;96;96
23813;96;96;96;96
32043;96;96;96;96
64040;96;96;96;96
52044;96;96;96;96
39033;96;96;96;96
41026;96;96;96;96
18023;96;96;96;96
23013;96;96;96;96
17017;96;96;96;96
07010;96;96;96;96
24030;96;96;96;96
06021;96;96;96;96
88836;96;96;96;96
02040;96;96;96;96
11013;96;96;96;96
23832;96;96;96;96
13020;96;96;96;96
28852;96;96;96;96
23814;96;96;96;96
12030;96;96;96;96
16010;96;96;96;96
28862;96;96;96;96
64043;96;96;96;96
87060;96;96;96;96
38027;96;96;96;96
21050;96;96;96;96
84050;96;96;96;96
21035;96;96;96;96
38010;96;96;96;96
60034;96;96;96;96
21010;96;96;96;96
39027;96;96;96;96
22010;96;96;96;96
24010;96;96;96;96
51024;96;96;96;96
38030;96;96;96;96
38010;96;96;96;96
32040;96;96;96;96
38080;96;96;96;96
38080;96;96;96;96
16022;96;96;96;96
23010;96;96;96;96
88041;96;96;96;96
19013;96;96;96;96
89012;96;96;96;96
71026;96;96;96;96
12014;96;96;96;96
15056;96;96;96;96
08032;96;96;96;96
12055;96;96;96;96
55023;96;96;96;96
38025;96;96;96;96
87045;96;96;96;96
22020;96;96;96;96
39034;96;96;96;96
41022;96;96;96;96
66050;96;96;96;96
87030;96;96;96;96
32040;96;96;96;96
38011;96;96;96;96
50066;96;96;96;96
38070;96;96;96;96
24010;96;96;96;96
22010;96;96;96;96
11010;96;96;96;96
33040;96;96;96;96
12025;96;96;96;96
28853;96;96;96;96
21030;96;96;96;96
86020;96;96;96;96
25048;96;96;96;96
58010;96;96;96;96
12020;96;96;96;96
11020;96;96;96;96
36052;96;96;96;96
12010;96;96;96;96
85033;96;96;96;96
37020;96;96;96;96
91016;96;96;96;96
23805;96;96;96;96
23825;96;96;96;96
07010;96;96;96;96
08030;96;96;96;96
10050;96;96;96;96
15054;96;96;96;96
38010;96;96;96;96
71020;96;96;96;96
67020;96;96;96;96
87013;96;96;96;96
38010;96;96;96;96
32020;96;96;96;96
87030;96;96;96;96
88042;96;96;96;96
28827;96;96;96;96
39030;96;96;96;96
41021;96;96;96;96
37020;96;96;96;96
64044;96;96;96;96
85034;96;96;96;96
65010;96;96;96;96
16020;96;96;96;96
38030;96;96;96;96
91023;96;96;96;96
12050;96;96;96;96
84055;96;96;96;96
41021;96;96;96;96
10060;96;96;96;96
11020;96;96;96;96
96010;96;96;96;96
75013;96;96;96;96
86010;96;96;96;96
29024;96;96;96;96
02023;96;96;96;96
62035;96;96;96;96
38075;96;96;96;96
38054;96;96;96;96
38050;96;96;96;96
87050;96;96;96;96
89814;96;96;96;96
89841;96;96;96;96
85020;96;96;96;96
98050;96;96;96;96
86074;96;96;96;96
90010;96;96;96;96
24020;96;96;96;96
62035;96;96;96;96
41022;96;96;96;96
62025;96;96;96;96
54013;96;96;96;96
38010;96;96;96;96
98030;96;96;96;96
83040;96;96;96;96
13025;96;96;96;96
38064;96;96;96;96
24010;96;96;96;96
08023;96;96;96;96
11020;96;96;96;96
83040;96;96;96;96
40025;96;96;96;96
16023;96;96;96;96
67020;96;96;96;96
24010;96;96;96;96
23010;96;96;96;96
85023;96;96;96;96
80075;96;96;96;96
28863;96;96;96;96
38040;96;96;96;96
33020;96;96;96;96
33024;96;96;96;96
33020;96;96;96;96
10084;96;96;96;96
32012;96;96;96;96
39045;96;96;96;96
55020;96;96;96;96
54035;96;96;96;96
86020;96;96;96;96
06022;96;96;96;96
88050;96;96;96;96
36010;96;96;96;96
12082;96;96;96;96
23021;96;96;96;96
15060;96;96;96;96
66050;96;96;96;96
19014;96;96;96;96
38050;96;96;96;96
10080;96;96;96;96
12020;96;96;96;96
41044;96;96;96;96
98070;96;96;96;96
83040;96;96;96;96
33080;96;96;96;96
10070;96;96;96;96
61021;96;96;96;96
86095;96;96;96;96
03010;96;96;96;96
39040;96;96;96;96
66050;96;96;96;96
23010;96;96;96;96
84050;96;96;96;96
11020;96;96;96;96
08030;96;96;96;96
40041;96;96;96;96
67020;96;96;96;96
41026;96;96;96;96
41026;96;96;96;96
12010;96;96;96;96
53013;96;96;96;96
08040;96;96;96;96
39030;96;96;96;96
98070;96;96;96;96
55027;96;96;96;96
85010;96;96;96;96
03040;96;96;96;96
36032;96;96;96;96
86013;96;96;96;96
66040;96;96;96;96
24020;96;96;96;96
24024;96;96;96;96
90024;96;96;96;96
75010;96;96;96;96
37016;96;96;96;96
22010;96;96;96;96
88060;96;96;96;96
24060;96;96;96;96
08020;96;96;96;96
85013;96;96;96;96
89040;96;96;96;96
90010;96;96;96;96
00025;96;96;96;96
10070;96;96;96;96
28887;96;96;96;96
23010;96;96;96;96
24010;96;96;96;96
66010;96;96;96;96
83040;96;96;96;96
10050;96;96;96;96
58019;96;96;96;96
97010;96;96;96;96
07010;96;96;96;96
10094;96;96;96;96
89020;96;96;96;96
84090;96;96;96;96
58012;96;96;96;96
28836;96;96;96;96
11010;96;96;96;96
86010;96;96;96;96
88045;96;96;96;96
84056;96;96;96;96
67055;96;96;96;96
66052;96;96;96;96
90030;96;96;96;96
55030;96;96;96;96
38086;96;96;96;96
17010;96;96;96;96
88040;96;96;96;96
39020;96;96;96;96
90030;96;96;96;96
27047;96;96;96;96
23020;96;96;96;96
67030;96;96;96;96
24020;96;96;96;96
16020;96;96;96;96
32020;96;96;96;96
12070;96;96;96;96
01010;96;96;96;96
40045;96;96;96;96
22010;96;96;96;96
75014;96;96;96;96
90010;96;96;96;96
38030;96;96;96;96
10050;96;96;96;96
83030;96;96;96;96
11020;96;96;96;96
11025;96;96;96;96
50022;96;96;96;96
37023;96;96;96;96
24020;96;96;96;96
10070;96;96;96;96
23033;96;96;96;96
23034;96;96;96;96
10070;96;96;96;96
83035;96;96;96;96
92020;96;96;96;96
01025;96;96;96;96
75010;96;96;96;96
85050;96;96;96;96
38030;96;96;96;96
06035;96;96;96;96
03016;96;96;96;96
85010;96;96;96;96
87020;96;96;96;96
66016;96;96;96;96
86014;96;96;96;96
41052;96;96;96;96
28828;96;96;96;96
12060;96;96;96;96
07010;96;96;96;96
38050;96;96;96;96
25040;96;96;96;96
10080;96;96;96;96
28816;96;96;96;96
23815;96;96;96;96
11010;96;96;96;96
67030;96;96;96;96
23835;96;96;96;96
10060;96;96;96;96
28045;96;96;96;96
25061;96;96;96;96
75022;96;96;96;96
12020;96;96;96;96
63066;96;96;96;96
80077;96;96;96;96
80077;96;96;96;96
08033;96;96;96;96
90010;96;96;96;96
55050;96;96;96;96
07024;96;96;96;96
24010;96;96;96;96
19025;96;96;96;96
71040;96;96;96;96
84050;96;96;96;96
11020;96;96;96;96
86015;96;96;96;96
00020;96;96;96;96
08020;96;96;96;96
07024;96;96;96;96
11020;96;96;96;96
12064;96;96;96;96
57034;96;96;96;96
11015;96;96;96;96
41023;96;96;96;96
11016;96;96;96;96
32020;96;96;96;96
02010;96;96;96;96
80076;96;96;96;96
83046;96;96;96;96
39021;96;96;96;96
08034;96;96;96;96
89050;96;96;96;96
85042;96;96;96;96
22020;96;96;96;96
39040;96;96;96;96
66010;96;96;96;96
41023;96;96;96;96
32033;96;96;96;96
43013;96;96;96;96
08045;96;96;96;96
23020;96;96;96;96
22024;96;96;96;96
10074;96;96;96;96
87050;96;96;96;96
38087;96;96;96;96
56044;96;96;96;96
39023;96;96;96;96
22030;96;96;96;96
36040;96;96;96;96
01010;96;96;96;96
85043;96;96;96;96
33029;96;96;96;96
84050;96;96;96;96
39040;96;96;96;96
85014;96;96;96;96
10020;96;96;96;96
84057;96;96;96;96
84050;96;96;96;96
38046;96;96;96;96
84020;96;96;96;96
23035;96;96;96;96
67050;96;96;96;96
08010;96;96;96;96
10070;96;96;96;96
98050;96;96;96;96
24010;96;96;96;96
02016;96;96;96;96
94013;96;96;96;96
12050;96;96;96;96
90025;96;96;96;96
81010;96;96;96;96
66010;96;96;96;96
19015;96;96;96;96
91023;96;96;96;96
12070;96;96;96;96
98064;96;96;96;96
54016;96;96;96;96
00026;96;96;96;96
95040;96;96;96;96
42039;96;96;96;96
41028;96;96;96;96
33020;96;96;96;96
11020;96;96;96;96
98030;96;96;96;96
12015;96;96;96;96
86022;96;96;96;96
95015;96;96;96;96
83047;96;96;96;96
98055;96;96;96;96
23020;96;96;96;96
66050;96;96;96;96
38030;96;96;96;96
12070;96;96;96;96
23030;96;96;96;96
32020;96;96;96;96
40042;96;96;96;96
10080;96;96;96;96
24030;96;96;96;96
25060;96;96;96;96
40050;96;96;96;96
10040;96;96;96;96
86090;96;96;96;96
32013;96;96;96;96
98070;96;96;96;96
02020;96;96;96;96
28893;96;96;96;96
32040;96;96;96;96
25040;96;96;96;96
32040;96;96;96;96
92010;96;96;96;96
18020;96;96;96;96
86030;96;96;96;96
67056;96;96;96;96
67045;96;96;96;96
10080;96;96;96;96
08020;96;96;96;96
87010;96;96;96;96
83040;96;96;96;96
86030;96;96;96;96
07025;96;96;96;96
10062;96;96;96;96
10060;96;96;96;96
36046;96;96;96;96
10080;96;96;96;96
39040;96;96;96;96
84050;96;96;96;96
86040;96;96;96;96
86096;96;96;96;96
12020;96;96;96;96
28876;96;96;96;96
23024;96;96;96;96
28894;96;96;96;96
38086;96;96;96;96
23037;96;96;96;96
86030;96;96;96;96
25080;96;96;96;96
28014;96;96;96;96
88050;96;96;96;96
84050;96;96;96;96
25063;96;96;96;96
22030;96;96;96;96
47862;96;96;96;96
19010;96;96;96;96
33010;96;96;96;96
37018;96;96;96;96
38027;96;96;96;96
28854;96;96;96;96
95035;96;96;96;96
98050;96;96;96;96
87030;96;96;96;96
17045;96;96;96;96
39024;96;96;96;96
25040;96;96;96;96
38013;96;96;96;96
98030;96;96;96;96
15015;96;96;96;96
08024;96;96;96;96
19017;96;96;96;96
58014;96;96;96;96
87060;96;96;96;96
00020;96;96;96;96
87050;96;96;96;96
23016;96;96;96;96
87040;96;96;96;96
87040;96;96;96;96
02020;96;96;96;96
57030;96;96;96;96
57033;96;96;96;96
39030;96;96;96;96
91010;96;96;96;96
12040;96;96;96;96
93010;96;96;96;96
57034;96;96;96;96
90035;96;96;96;96
51010;96;96;96;96
25060;96;96;96;96
12020;96;96;96;96
29020;96;96;96;96
85050;96;96;96;96
58010;96;96;96;96
88040;96;96;96;96
40043;96;96;96;96
87050;96;96;96;96
21030;96;96;96;96
85020;96;96;96;96
41055;96;96;96;96
67050;96;96;96;96
80061;96;96;96;96
58024;96;96;96;96
10060;96;96;96;96
38086;96;96;96;96
28040;96;96;96;96
28895;96;96;96;96
19020;96;96;96;96
10050;96;96;96;96
93013;96;96;96;96
38030;96;96;96;96
23030;96;96;96;96
10050;96;96;96;96
08030;96;96;96;96
83030;96;96;96;96
12020;96;96;96;96
23010;96;96;96;96
39010;96;96;96;96
27050;96;96;96;96
18025;96;96;96;96
87040;96;96;96;96
23020;96;96;96;96
10080;96;96;96;96
10070;96;96;96;96
90030;96;96;96;96
24010;96;96;96;96
28010;96;96;96;96
28817;96;96;96;96
02010;96;96;96;96
88040;96;96;96;96
75010;96;96;96;96
17017;96;96;96;96
95010;96;96;96;96
55034;96;96;96;96
83036;96;96;96;96
86010;96;96;96;96
85010;96;96;96;96
98073;96;96;96;96
38035;96;96;96;96
23817;96;96;96;96
98030;96;96;96;96
84060;96;96;96;96
55020;96;96;96;96
67020;96;96;96;96
18010;96;96;96;96
86020;96;96;96;96
85047;96;96;96;96
13020;96;96;96;96
38018;96;96;96;96
12070;96;96;96;96
02040;96;96;96;96
86040;96;96;96;96
10070;96;96;96;96
12080;96;96;96;96
12080;96;96;96;96
10050;96;96;96;96
43010;96;96;96;96
38020;96;96;96;96
23035;96;96;96;96
16030;96;96;96;96
07024;96;96;96;96
12065;96;96;96;96
40063;96;96;96;96
89823;96;96;96;96
15060;96;96;96;96
87040;96;96;96;96
39035;96;96;96;96
25040;96;96;96;96
15050;96;96;96;96
86023;96;96;96;96
39040;96;96;96;96
23020;96;96;96;96
50025;96;96;96;96
38070;96;96;96;96
83030;96;96;96;96
98065;96;96;96;96
53024;96;96;96;96
15010;96;96;96;96
12080;96;96;96;96
84060;96;96;96;96
86070;96;96;96;96
02040;96;96;96;96
66030;96;96;96;96
53024;96;96;96;96
58019;96;96;96;96
62036;96;96;96;96
61010;96;96;96;96
00040;96;96;96;96
84030;96;96;96;96
